classifier,regressor,probability_quantile,return_quantile,probability_threshold,return_threshold,precision,recall,f1,balanced_accuracy,roc_auc,total_return,sharpe_ratio,win_rate,maximum_drawdown,number_of_trades,excess_return,excess_sharpe,classification_pass,economic_pass,objective_score
HistGradientBoostingClassifier,RandomForestRegressor,0.3500000000000001,0.5,0.38233804250472714,-0.0010124620730135524,0.47580645161290325,0.427536231884058,0.45038167938931295,0.5067617465152774,0.46086033416412814,-0.13408479079361213,-0.47370133027719624,0.47580645161290325,-0.3427340562048081,124,-0.23033246058400614,-2.3205962712763664,False,False,-0.7705340941739942
HistGradientBoostingClassifier,RandomForestRegressor,0.3500000000000001,0.55,0.38233804250472714,-0.0006060445721779821,0.4690265486725664,0.38405797101449274,0.42231075697211157,0.5009461829594757,0.46086033416412814,-0.17691946897286936,-0.720313035080064,0.4690265486725664,-0.34161616623613267,113,-0.2731671387632634,-2.567207976079234,False,False,-1.121630374354356
HistGradientBoostingClassifier,RandomForestRegressor,0.3500000000000001,0.6000000000000001,0.38233804250472714,-0.0003444737265971562,0.47058823529411764,0.34782608695652173,0.4,0.5019385211852672,0.46086033416412814,-0.15824859037934003,-0.639183705300333,0.47058823529411764,-0.3257800204895157,102,-0.25449626016973403,-2.4860786462995033,False,False,-0.9910751526913504
HistGradientBoostingClassifier,RandomForestRegressor,0.3500000000000001,0.65,0.38233804250472714,-9.406458653044818e-05,0.4725274725274725,0.3115942028985507,0.37554585152838427,0.5029308594110588,0.46086033416412814,-0.15548717383444488,-0.6590510512771651,0.4725274725274725,-0.32356820096056704,91,-0.2517348436248389,-2.5059459922763354,False,False,-0.9892166568232994
HistGradientBoostingClassifier,RandomForestRegressor,0.3500000000000001,0.7000000000000001,0.38233804250472714,7.027969620944319e-05,0.47435897435897434,0.26811594202898553,0.3425925925925926,0.5034847226068494,0.46086033416412814,-0.1159905358425265,-0.4680573308241449,0.47435897435897434,-0.29193246842327925,78,-0.2122382056329205,-2.314952271823315,False,False,-0.700920042878296
HistGradientBoostingClassifier,RandomForestRegressor,0.3500000000000001,0.75,0.38233804250472714,0.00034239684050220475,0.484375,0.2246376811594203,0.3069306930693069,0.5072232991784362,0.46086033416412814,-0.09215792447291893,-0.35515300661747085,0.484375,-0.269355287818557,64,-0.18840559426331294,-2.202047947616641,True,False,-0.5325486569360542
HistGradientBoostingClassifier,RandomForestRegressor,0.3500000000000001,0.8,0.38233804250472714,0.0006157744171689808,0.49019607843137253,0.18115942028985507,0.26455026455026454,0.5077771623742269,0.46086033416412814,-0.03775436047596703,-0.0973076234320034,0.49019607843137253,-0.2244072027666516,51,-0.13400203026636104,-1.9442025644311736,False,False,-0.13335097914256572
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.0,0.410317337152109,-0.006771974110182478,0.4576271186440678,0.5869565217391305,0.5142857142857142,0.48774577679313214,0.46086033416412814,-0.30883641220271885,-1.2400731564764704,0.4576271186440678,-0.4142184122764768,177,-0.40508408199311285,-3.0869680974756406,False,False,-2.0571044431705876
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.05,0.410317337152109,-0.004807381007318475,0.46285714285714286,0.5869565217391305,0.5175718849840255,0.4941152035447245,0.46086033416412814,-0.2879970451362205,-1.1379887685183152,0.46285714285714286,-0.39852031969977664,175,-0.3842447149266145,-2.9848837095174856,False,False,-1.8937092613611934
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.1,0.410317337152109,-0.0036120599840543453,0.47058823529411764,0.5797101449275363,0.5194805194805194,0.5032308686421121,0.46086033416412814,-0.24744326791918758,-0.9486937380740899,0.47058823529411764,-0.3625930158740822,170,-0.3436909377095816,-2.7955886790732603,False,False,-1.5805087240429703
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.15000000000000002,0.410317337152109,-0.0030473106647234,0.4642857142857143,0.5652173913043478,0.5098039215686274,0.49598449183051785,0.46086033416412814,-0.27055323617838,-1.070989568122915,0.4642857142857143,-0.37230175075433924,168,-0.366800905968774,-2.917884509122085,False,False,-1.7666908514314574
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.2,0.410317337152109,-0.002630929774753457,0.4601226993865031,0.5434782608695652,0.4983388704318937,0.4914843533647189,0.46086033416412814,-0.27812744904352193,-1.1217953107385807,0.4601226993865031,-0.36357868019779116,163,-0.37437511883391594,-2.968690251737751,False,False,-1.834222402746915
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.25,0.410317337152109,-0.002214238866954062,0.46496815286624205,0.5289855072463768,0.49491525423728816,0.49697683005630944,0.46086033416412814,-0.25016143929535994,-0.9817607773063511,0.46496815286624205,-0.33892313011496267,157,-0.34640910908575395,-2.828655718305521,False,False,-1.6188666931908973
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.30000000000000004,0.410317337152109,-0.0018979139170645326,0.46621621621621623,0.5,0.4825174825174825,0.4984076433121019,0.46086033416412814,-0.2239554027842755,-0.8852461066721758,0.46621621621621623,-0.3535736926300289,148,-0.3202030725746695,-2.732141047671346,False,False,-1.4346300772101999
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.35000000000000003,0.410317337152109,-0.0016521200777500264,0.4507042253521127,0.463768115942029,0.45714285714285713,0.48347641465891256,0.46086033416412814,-0.25720062534642674,-1.0637452219850996,0.4507042253521127,-0.3645801688892,142,-0.35344829513682074,-2.9106401629842695,False,False,-1.7099502582265824
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.4,0.410317337152109,-0.0014593281201654275,0.4632352941176471,0.45652173913043476,0.45985401459854014,0.4957767931320963,0.46086033416412814,-0.22013563278602954,-0.8812220000524803,0.4632352941176471,-0.3463837023003221,136,-0.31638330257642355,-2.7281169410516504,False,False,-1.4212788343664728
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.45,0.410317337152109,-0.0012548995735889726,0.46875,0.43478260869565216,0.45112781954887216,0.500830794793686,0.46086033416412814,-0.20061653458394846,-0.7956741406367813,0.46875,-0.35616557245897695,128,-0.29686420437434247,-2.6425690816359513,False,False,-1.2793496505824713
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.5,0.410317337152109,-0.0010124620730135524,0.4789915966386555,0.41304347826086957,0.44357976653696496,0.5090695098310717,0.46086033416412814,-0.1624347346735241,-0.6250266589764,0.4789915966386555,-0.3400440143523199,119,-0.2586824044639181,-2.47192159997557,False,False,-0.9923505594183989
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.55,0.410317337152109,-0.0006060445721779821,0.47706422018348627,0.37681159420289856,0.42105263157894735,0.5068771346810671,0.46086033416412814,-0.16925656504030928,-0.6839113128811234,0.47706422018348627,-0.3354865933952015,109,-0.2655042348307033,-2.530806253880294,False,False,-1.0619058334867566
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.6000000000000001,0.410317337152109,-0.0003444737265971562,0.47474747474747475,0.34057971014492755,0.39662447257383965,0.5046847595310625,0.46086033416412814,-0.16145212292374778,-0.6566901887370058,0.47474747474747475,-0.3283459629064406,99,-0.2576997927141418,-2.5035851297361758,False,False,-1.017051450272571
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.65,0.410317337152109,-9.406458653044818e-05,0.4772727272727273,0.30434782608695654,0.37168141592920356,0.5056770977568541,0.46086033416412814,-0.15870121576163398,-0.6773488516525121,0.4772727272727273,-0.326142561107195,88,-0.254948885552028,-2.5242437926516823,False,False,-1.0155273256282358
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.7000000000000001,0.410317337152109,7.027969620944319e-05,0.4805194805194805,0.26811594202898553,0.34418604651162793,0.5066694359826456,0.46086033416412814,-0.11139723325072837,-0.4446852070976457,0.4805194805194805,-0.28825335800667395,77,-0.20764490304112238,-2.291580148096816,True,False,-0.6633605847307452
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.75,0.410317337152109,0.00034239684050220475,0.49206349206349204,0.2246376811594203,0.30845771144278605,0.5104080125542325,0.46086033416412814,-0.08744078791778509,-0.3314042373102667,0.49206349206349204,-0.26555886664183925,63,-0.1836884577081791,-2.178299178309437,True,False,-0.4938799730227446
HistGradientBoostingClassifier,RandomForestRegressor,0.40000000000000013,0.8,0.410317337152109,0.0006157744171689808,0.49019607843137253,0.18115942028985507,0.26455026455026454,0.5077771623742269,0.46086033416412814,-0.03775436047596703,-0.0973076234320034,0.49019607843137253,-0.2244072027666516,51,-0.13400203026636104,-1.9442025644311736,False,False,-0.13335097914256572
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.0,0.4372157649783745,-0.006771974110182478,0.4567901234567901,0.5362318840579711,0.49333333333333335,0.48786116495892184,0.46086033416412814,-0.3034205765839747,-1.2421090693606092,0.4567901234567901,-0.42213564825081107,162,-0.3996682463743687,-3.0890040103597793,False,False,-2.0356755333642083
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.05,0.4372157649783745,-0.004807381007318475,0.4625,0.5362318840579711,0.4966442953020134,0.4942305917105142,0.46086033416412814,-0.2824179159232766,-1.137988457823173,0.4625,-0.4066497260561801,160,-0.3786655857136706,-2.984883398822343,False,False,-1.870691174013339
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.1,0.4372157649783745,-0.0036120599840543453,0.47096774193548385,0.5289855072463768,0.49829351535836175,0.5033462568079018,0.46086033416412814,-0.24154636648125316,-0.9448561631709435,0.47096774193548385,-0.3712080041406566,155,-0.33779403627164717,-2.7917511041701135,False,False,-1.5545714022851285
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.15000000000000002,0.4372157649783745,-0.0030473106647234,0.46405228758169936,0.5144927536231884,0.4879725085910653,0.49609987999630756,0.46086033416412814,-0.2648374203639591,-1.0699472373667953,0.46405228758169936,-0.38078551887560674,153,-0.3610850901543531,-2.9168421783659655,False,False,-1.7428778534669367
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.2,0.4372157649783745,-0.002630929774753457,0.4563758389261745,0.4927536231884058,0.4738675958188153,0.4884150281547125,0.46086033416412814,-0.28529760608901644,-1.187496604401569,0.4563758389261745,-0.3832490539261545,149,-0.38154527587941045,-3.034391545400739,False,False,-1.9125665961911962
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.25,0.4372157649783745,-0.002214238866954062,0.46206896551724136,0.4855072463768116,0.4734982332155477,0.4943459798763039,0.46086033416412814,-0.26301932053975097,-1.0727217301481031,0.46206896551724136,-0.36402405369322643,145,-0.359266990330145,-2.9196166711472733,False,False,-1.738547321864785
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.30000000000000004,0.4372157649783745,-0.0018979139170645326,0.4632352941176471,0.45652173913043476,0.45985401459854014,0.4957767931320963,0.46086033416412814,-0.23726265289685144,-0.9777561361809879,0.4632352941176471,-0.3781183380100651,136,-0.33351032268724545,-2.824651077180158,False,False,-1.5579807799673462
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.35000000000000003,0.4372157649783745,-0.0016521200777500264,0.45038167938931295,0.427536231884058,0.43866171003717475,0.48446875288470415,0.46086033416412814,-0.2577664781647754,-1.0905055886422397,0.45038167938931295,-0.3785156513371625,131,-0.3540141479551694,-2.93740052964141,False,False,-1.7311678551751242
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.4,0.4372157649783745,-0.0014593281201654275,0.464,0.42028985507246375,0.44106463878326996,0.4967691313578879,0.46086033416412814,-0.22072972112963352,-0.904935080193599,0.464,-0.36071825403814484,125,-0.3169773909200275,-2.7518300211927693,False,False,-1.4419637855310579
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.45,0.4372157649783745,-0.0012548995735889726,0.47058823529411764,0.4057971014492754,0.4357976653696498,0.5022616080494784,0.46086033416412814,-0.2094736031673362,-0.8529574442194455,0.47058823529411764,-0.3593392179642031,119,-0.3057212729577302,-2.6998523852186156,False,False,-1.358186868153906
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.5,0.4372157649783745,-0.0010124620730135524,0.4778761061946903,0.391304347826087,0.4302788844621514,0.507754084741069,0.46086033416412814,-0.16633609835237484,-0.6469277805902062,0.4778761061946903,-0.33131640168133625,113,-0.26258376814276885,-2.4938227215893765,False,False,-1.0290677791347642
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.55,0.4372157649783745,-0.0006060445721779821,0.47115384615384615,0.35507246376811596,0.4049586776859504,0.5023769962152682,0.46086033416412814,-0.18073021473123319,-0.7451426451682376,0.47115384615384615,-0.3428619532109274,104,-0.2769778845216272,-2.592037586167408,False,False,-1.1606736726657136
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.6000000000000001,0.4372157649783745,-0.0003444737265971562,0.46875,0.32608695652173914,0.38461538461538464,0.5006230960952645,0.46086033416412814,-0.16900235135042718,-0.6961622673569008,0.46875,-0.3325628048638237,96,-0.2652500211408212,-2.543057208356071,False,False,-1.0827895241995702
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.65,0.4372157649783745,-9.406458653044818e-05,0.47126436781609193,0.2971014492753623,0.36444444444444446,0.502053909351057,0.46086033416412814,-0.16100877906468325,-0.689713109945181,0.47126436781609193,-0.3261425611071952,87,-0.25725644885507726,-2.536608050944351,False,False,-1.0380725763855603
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.7000000000000001,0.4372157649783745,7.027969620944319e-05,0.47368421052631576,0.2608695652173913,0.3364485981308411,0.5030462475768485,0.46086033416412814,-0.11383454467201493,-0.45724352584390143,0.47368421052631576,-0.2882533580066742,76,-0.21008221446240893,-2.3041384668430718,False,False,-0.6870930356550257
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.75,0.4372157649783745,0.00034239684050220475,0.4838709677419355,0.21739130434782608,0.3,0.5067848241484354,0.46086033416412814,-0.08994380847256545,-0.34413596825145915,0.4838709677419355,-0.2655588666418395,62,-0.18619147826295945,-2.1910309092506295,True,False,-0.5185350983405288
HistGradientBoostingClassifier,RandomForestRegressor,0.45000000000000007,0.8,0.4372157649783745,0.0006157744171689808,0.49019607843137253,0.18115942028985507,0.26455026455026454,0.5077771623742269,0.46086033416412814,-0.03775436047596703,-0.0973076234320034,0.49019607843137253,-0.2244072027666516,51,-0.13400203026636104,-1.9442025644311736,False,False,-0.13335097914256572
HistGradientBoostingClassifier,RandomForestRegressor,0.5000000000000001,0.0,0.45417753481402834,-0.006771974110182478,0.43537414965986393,0.463768115942029,0.44912280701754387,0.46755284777993167,0.46086033416412814,-0.2993459714027449,-1.2618687006894223,0.43537414965986393,-0.40861490490353014,147,-0.3955936411931389,-3.1087636416885926,False,False,-2.041361945225621
HistGradientBoostingClassifier,RandomForestRegressor,0.5000000000000001,0.05,0.45417753481402834,-0.004807381007318475,0.4413793103448276,0.463768115942029,0.45229681978798586,0.473922274531524,0.46086033416412814,-0.27822045676865714,-1.1550350543866093,0.4413793103448276,-0.3927666464982369,145,-0.37446812655905115,-3.0019299953857796,False,False,-1.8749224430287366
HistGradientBoostingClassifier,RandomForestRegressor,0.5000000000000001,0.1,0.45417753481402834,-0.0036120599840543453,0.44680851063829785,0.45652173913043476,0.45161290322580644,0.47985322625311544,0.46086033416412814,-0.2474146958649861,-1.0085101205889777,0.44680851063829785,-0.3651879076640574,141,-0.3436623656553801,-2.855405061588148,False,False,-1.637486374173665
